customerID;gender;SeniorCitizen;Partner;Dependents;tenure;PhoneService;MultipleLines;InternetService;OnlineSecurity;OnlineBackup;DeviceProtection;TechSupport;StreamingTV;StreamingMovies;Contract;PaperlessBilling;PaymentMethod;MonthlyCharges;TotalCharges;TenureMonthsBinned;TotalServiceAddons;HasPaperlessElectronicPayment;AverageMonthlyChargePerTenure;Churn
CUS103461;Female;No;Yes;Yes;22;Yes;Yes;Fiber optic;Yes;No;Yes;No internet service;No;No internet service;Month-to-month;Yes;Bank transfer (automatic);75.33;1644.97;13-24 Months;6;No;74.77;
CUS103462;Female;No;No;Yes;72;Yes;No;DSL;No;No;No internet service;No internet service;Yes;No internet service;Two year;No;Electronic check;94.13;6566.69;49-72 Months;6;Yes;91.2;
CUS103463;Female;No;Yes;Yes;45;No;No;No;Yes;No;Yes;No internet service;No internet service;No;One year;Yes;Mailed check;39.04;1596.06;25-48 Months;3;No;35.47;
CUS103464;Male;Yes;Yes;No;48;Yes;No;Fiber optic;No;No internet service;No internet service;No internet service;No internet service;No internet service;Month-to-month;Yes;Bank transfer (automatic);95.03;4534.14;25-48 Months;4;No;94.46;
CUS103465;Female;No;Yes;No;38;No;No;DSL;No internet service;No internet service;No internet service;No;Yes;No internet service;Month-to-month;Yes;Mailed check;117.08;4308.44;25-48 Months;5;No;113.38;
CUS103466;Male;No;No;Yes;17;No;No;Fiber optic;Yes;No internet service;Yes;No;No internet service;Yes;One year;No;Mailed check;40.53;690.55;13-24 Months;1;No;40.62;
CUS103467;Female;No;No;Yes;34;No;No phone service;DSL;No;Yes;No internet service;No internet service;Yes;No;One year;No;Bank transfer (automatic);92.61;2972.98;25-48 Months;2;Yes;87.44;
CUS103468;Female;No;Yes;No;64;Yes;No;No;Yes;No;Yes;Yes;Yes;No internet service;Two year;No;Mailed check;67.29;4404.21;49-72 Months;1;No;68.82;
CUS103469;Female;Yes;Yes;Yes;2;No;No;No;No;No internet service;No internet service;Yes;No internet service;No internet service;One year;No;Mailed check;89.91;428.42;0-12 Months;0;Yes;214.21;
CUS103470;Male;No;Yes;Yes;61;No;Yes;DSL;No internet service;No internet service;Yes;Yes;No internet service;Yes;Month-to-month;Yes;Electronic check;39.27;2563.82;49-72 Months;0;Yes;42.03;
CUS103471;Male;Yes;Yes;Yes;67;No;No;DSL;No;Yes;No;Yes;No;No internet service;One year;No;Bank transfer (automatic);106.68;7344.02;49-72 Months;6;No;109.61;
CUS103472;Female;No;Yes;Yes;26;No;Yes;DSL;Yes;No internet service;No internet service;No;No;No;Month-to-month;Yes;Electronic check;111.37;3042.5;25-48 Months;0;Yes;117.02;
CUS103473;Female;Yes;Yes;Yes;62;No;No phone service;DSL;Yes;No internet service;No;No;Yes;No;One year;No;Bank transfer (automatic);43.88;2968.05;49-72 Months;6;Yes;47.87;
CUS103474;Male;Yes;No;Yes;32;Yes;No phone service;No;No internet service;No internet service;No;No internet service;Yes;Yes;Month-to-month;Yes;Credit card (automatic);107.64;3551.13;25-48 Months;5;Yes;110.97;
CUS103475;Female;No;No;No;42;Yes;Yes;Fiber optic;No internet service;No;Yes;No internet service;No internet service;No internet service;Month-to-month;Yes;Bank transfer (automatic);58.69;2546.07;25-48 Months;1;Yes;60.62;
CUS103476;Female;Yes;Yes;No;40;Yes;No phone service;No;Yes;Yes;No internet service;No internet service;Yes;No internet service;One year;Yes;Bank transfer (automatic);117.91;4600.98;25-48 Months;6;Yes;115.02;
CUS103477;Female;Yes;No;No;13;No;No;Fiber optic;Yes;No;No;Yes;No internet service;No;Two year;Yes;Bank transfer (automatic);47.61;771.36;13-24 Months;5;Yes;59.34;
CUS103478;Male;Yes;Yes;No;39;Yes;Yes;No;Yes;Yes;Yes;No;No internet service;No internet service;Two year;No;Credit card (automatic);57.11;2271.45;25-48 Months;6;No;58.24;
CUS103479;Male;No;No;No;46;No;Yes;DSL;Yes;Yes;No internet service;Yes;No;No;Two year;No;Electronic check;26.88;1169.44;25-48 Months;2;Yes;25.42;
CUS103480;Male;Yes;Yes;No;7;No;No phone service;No;No internet service;No;No internet service;No internet service;No;No;One year;No;Electronic check;41.56;650.89;0-12 Months;2;Yes;92.98;
CUS103481;Female;No;Yes;No;36;Yes;Yes;Fiber optic;Yes;No internet service;Yes;No internet service;No;Yes;Month-to-month;No;Credit card (automatic);29.4;1035.1;25-48 Months;4;No;28.75;
CUS103482;Male;Yes;No;Yes;53;No;No;No;No internet service;No;Yes;Yes;No;No internet service;One year;Yes;Bank transfer (automatic);72.29;3934.01;49-72 Months;1;No;74.23;
CUS103483;Female;Yes;No;No;69;No;Yes;Fiber optic;No internet service;No;Yes;Yes;No;No internet service;One year;No;Credit card (automatic);55.83;3818.5;49-72 Months;1;No;55.34;
CUS103484;Male;No;Yes;No;33;Yes;No phone service;Fiber optic;Yes;No;No;Yes;No internet service;No;Two year;No;Bank transfer (automatic);59.03;2005.3;25-48 Months;2;Yes;60.77;
CUS103485;Male;Yes;No;No;67;Yes;No;No;Yes;No;No internet service;No;Yes;Yes;Two year;No;Credit card (automatic);75.82;5143.43;49-72 Months;4;No;76.77;
CUS103486;Female;No;Yes;No;70;Yes;Yes;No;No internet service;No;No internet service;No internet service;No;No;Two year;No;Bank transfer (automatic);48.67;3333.01;49-72 Months;4;No;47.61;
CUS103487;Male;Yes;Yes;No;66;No;No phone service;Fiber optic;No internet service;No;No internet service;Yes;Yes;No;Month-to-month;Yes;Mailed check;61.48;3840.91;49-72 Months;2;No;58.2;
CUS103488;Male;No;Yes;Yes;40;No;Yes;No;No;No internet service;No;No;Yes;No internet service;One year;Yes;Electronic check;50.29;1931.61;25-48 Months;5;Yes;48.29;
CUS103489;Male;No;Yes;Yes;27;No;No;DSL;No internet service;Yes;No;No;No internet service;Yes;Month-to-month;No;Credit card (automatic);40.18;832.76;25-48 Months;3;Yes;30.84;
CUS103490;Male;No;No;No;30;No;No phone service;Fiber optic;No;No;No;No;Yes;Yes;One year;Yes;Electronic check;112.65;3271.78;25-48 Months;0;Yes;109.06;
CUS103491;Female;No;No;No;60;Yes;Yes;Fiber optic;Yes;No;Yes;No internet service;No;Yes;One year;No;Credit card (automatic);21.9;1502.95;49-72 Months;2;Yes;25.05;
CUS103492;Female;Yes;No;Yes;6;No;No;DSL;Yes;No internet service;No;No;No internet service;No;Two year;Yes;Credit card (automatic);71.01;333.79;0-12 Months;4;No;55.63;
CUS103493;Female;Yes;No;No;31;No;No;No;No;Yes;No internet service;No;Yes;Yes;Two year;Yes;Mailed check;31.0;875.94;25-48 Months;5;No;28.26;
CUS103494;Male;Yes;No;No;58;No;No;No;No internet service;No internet service;No;Yes;No internet service;No internet service;One year;Yes;Bank transfer (automatic);110.02;6215.83;49-72 Months;6;No;107.17;
CUS103495;Male;Yes;No;No;67;Yes;No;Fiber optic;No;No;No internet service;No;No internet service;Yes;Month-to-month;No;Bank transfer (automatic);34.84;1801.36;49-72 Months;4;No;26.89;
CUS103496;Female;No;Yes;No;2;Yes;Yes;No;No;No;Yes;No;No;No internet service;One year;No;Bank transfer (automatic);107.39;352.67;0-12 Months;4;Yes;176.34;
CUS103497;Female;No;Yes;No;43;No;No phone service;DSL;No internet service;Yes;No;Yes;No;Yes;Month-to-month;Yes;Bank transfer (automatic);112.03;4801.87;25-48 Months;3;Yes;111.67;
CUS103498;Male;Yes;No;Yes;55;No;No phone service;Fiber optic;No internet service;Yes;Yes;No internet service;No;Yes;Two year;Yes;Mailed check;91.29;5322.67;49-72 Months;6;Yes;96.78;
CUS103499;Female;No;No;Yes;56;Yes;No phone service;DSL;No internet service;No;No internet service;No internet service;No internet service;No;Two year;Yes;Bank transfer (automatic);20.12;751.31;49-72 Months;6;No;13.42;
CUS103500;Female;No;No;No;46;No;No phone service;No;No internet service;No internet service;No internet service;Yes;Yes;Yes;Month-to-month;No;Credit card (automatic);103.56;4776.45;25-48 Months;6;No;103.84;
CUS103501;Male;Yes;No;Yes;16;Yes;No phone service;DSL;No;No;No;Yes;Yes;Yes;One year;Yes;Mailed check;110.13;1579.7;13-24 Months;2;Yes;98.73;
CUS103502;Male;Yes;Yes;Yes;70;No;Yes;DSL;No;No;Yes;No internet service;No internet service;Yes;Month-to-month;Yes;Bank transfer (automatic);35.47;2321.09;49-72 Months;5;No;33.16;
CUS103503;Female;Yes;No;Yes;24;No;No phone service;DSL;No internet service;No internet service;Yes;No;Yes;No;Month-to-month;Yes;Mailed check;46.27;1002.46;13-24 Months;6;No;41.77;
CUS103504;Male;Yes;No;Yes;3;Yes;No;Fiber optic;No;No;No;No internet service;No;Yes;Two year;No;Mailed check;105.54;102.51;0-12 Months;2;Yes;34.17;
CUS103505;Female;Yes;Yes;Yes;39;Yes;Yes;Fiber optic;Yes;Yes;Yes;Yes;Yes;Yes;One year;Yes;Bank transfer (automatic);77.48;2807.04;25-48 Months;1;Yes;71.98;
CUS103506;Female;No;Yes;No;22;No;No phone service;DSL;Yes;No internet service;Yes;No internet service;Yes;Yes;One year;No;Bank transfer (automatic);65.64;1190.94;13-24 Months;6;Yes;54.13;
CUS103507;Male;Yes;No;Yes;27;Yes;No phone service;No;No;No;No;No;No internet service;No internet service;Month-to-month;No;Mailed check;83.09;2320.74;25-48 Months;5;Yes;85.95;
CUS103508;Female;Yes;Yes;No;19;Yes;Yes;DSL;Yes;No internet service;No;No internet service;No;No;Month-to-month;Yes;Bank transfer (automatic);78.87;1874.8;13-24 Months;2;No;98.67;
CUS103509;Male;No;No;Yes;15;No;No;DSL;No internet service;No;No;Yes;Yes;No;One year;Yes;Electronic check;33.81;601.45;13-24 Months;4;Yes;40.1;
CUS103510;Female;No;Yes;Yes;29;No;Yes;Fiber optic;No internet service;No;No internet service;No internet service;No;Yes;One year;No;Electronic check;48.66;1667.71;25-48 Months;1;Yes;57.51;
CUS103511;Male;No;No;No;30;No;No phone service;DSL;No internet service;No internet service;No internet service;No internet service;No internet service;No;Two year;No;Electronic check;111.53;3213.62;25-48 Months;4;Yes;107.12;
CUS103512;Female;Yes;No;No;2;Yes;Yes;Fiber optic;No;Yes;No;Yes;No internet service;No internet service;One year;Yes;Electronic check;58.01;0.0;0-12 Months;2;Yes;0.0;
CUS103513;Male;Yes;Yes;Yes;8;No;No phone service;DSL;No internet service;Yes;No internet service;No internet service;No internet service;No internet service;Two year;No;Electronic check;98.57;713.59;0-12 Months;5;Yes;89.2;
CUS103514;Female;No;No;Yes;3;Yes;No phone service;Fiber optic;No internet service;No internet service;No internet service;Yes;No internet service;Yes;Two year;No;Mailed check;68.44;0.0;0-12 Months;0;Yes;0.0;
CUS103515;Female;Yes;No;Yes;47;Yes;No;DSL;No internet service;No internet service;Yes;Yes;No internet service;Yes;Month-to-month;No;Mailed check;79.96;3802.88;25-48 Months;3;Yes;80.91;
CUS103516;Female;No;No;No;52;Yes;No phone service;Fiber optic;No internet service;No internet service;No;Yes;No;No;One year;No;Bank transfer (automatic);71.38;3980.93;49-72 Months;1;Yes;76.56;
CUS103517;Female;Yes;No;No;55;No;No phone service;DSL;No;No;Yes;No;Yes;No internet service;Month-to-month;No;Bank transfer (automatic);111.58;6424.5;49-72 Months;6;Yes;116.81;
CUS103518;Male;Yes;Yes;Yes;52;No;No phone service;No;No internet service;No internet service;Yes;No;Yes;Yes;Two year;No;Bank transfer (automatic);51.57;2772.32;49-72 Months;1;No;53.31;
CUS103519;Female;Yes;Yes;No;17;Yes;Yes;No;No internet service;Yes;Yes;No internet service;No internet service;No;One year;No;Bank transfer (automatic);66.78;1004.5;13-24 Months;1;Yes;59.09;
CUS103520;Male;No;No;No;13;No;No phone service;DSL;Yes;Yes;Yes;No internet service;No internet service;No;Two year;Yes;Bank transfer (automatic);90.33;1174.78;13-24 Months;5;No;90.37;
CUS103521;Female;Yes;Yes;No;52;Yes;Yes;DSL;No internet service;No;No internet service;No internet service;No;Yes;Two year;No;Mailed check;81.25;4086.3;49-72 Months;4;Yes;78.58;
CUS103522;Female;Yes;Yes;Yes;12;No;No;No;No internet service;No internet service;No internet service;No internet service;No internet service;No;One year;No;Bank transfer (automatic);106.34;1304.45;0-12 Months;1;Yes;108.7;
CUS103523;Male;Yes;No;Yes;33;No;Yes;No;No;Yes;Yes;Yes;No;No;Month-to-month;Yes;Mailed check;74.08;2450.12;25-48 Months;2;Yes;74.25;
CUS103524;Female;Yes;Yes;No;12;Yes;No phone service;DSL;No internet service;Yes;No internet service;No internet service;No;No internet service;Month-to-month;No;Credit card (automatic);58.79;832.26;0-12 Months;0;Yes;69.36;
CUS103525;Female;No;No;No;12;Yes;Yes;Fiber optic;No;No;No;No internet service;No;Yes;Month-to-month;Yes;Mailed check;67.16;719.1;0-12 Months;3;Yes;59.93;
CUS103526;Female;Yes;Yes;No;52;Yes;No;Fiber optic;Yes;No internet service;No;No internet service;No;No internet service;Month-to-month;Yes;Electronic check;26.44;1281.98;49-72 Months;0;Yes;24.65;
CUS103527;Female;Yes;No;Yes;15;Yes;No;DSL;No internet service;Yes;No internet service;No internet service;No internet service;No;Two year;Yes;Bank transfer (automatic);96.91;1478.87;13-24 Months;1;Yes;98.59;
CUS103528;Male;No;Yes;No;22;Yes;No phone service;Fiber optic;No;No;Yes;Yes;No;No internet service;One year;Yes;Credit card (automatic);56.77;935.25;13-24 Months;6;Yes;42.51;
CUS103529;Male;Yes;No;Yes;65;Yes;No;Fiber optic;No;No internet service;Yes;No internet service;No internet service;No internet service;One year;No;Credit card (automatic);22.53;1373.4;49-72 Months;0;No;21.13;
CUS103530;Female;No;No;Yes;2;No;Yes;No;No internet service;No internet service;No;No;Yes;No;One year;No;Credit card (automatic);18.3;10.57;0-12 Months;4;Yes;5.29;
CUS103531;Female;No;No;Yes;27;Yes;Yes;DSL;No;Yes;No;No internet service;No;No;Month-to-month;No;Credit card (automatic);91.67;2047.59;25-48 Months;0;Yes;75.84;
CUS103532;Female;No;No;Yes;47;Yes;Yes;Fiber optic;Yes;No;No;Yes;No;No;One year;Yes;Mailed check;107.85;5183.88;25-48 Months;6;No;110.3;
CUS103533;Female;No;No;Yes;16;No;Yes;DSL;Yes;Yes;Yes;No internet service;No internet service;No;Month-to-month;No;Mailed check;32.47;591.53;13-24 Months;6;Yes;36.97;
CUS103534;Male;No;No;No;19;Yes;Yes;DSL;No;Yes;No;No;No internet service;No;Month-to-month;No;Credit card (automatic);106.18;2116.14;13-24 Months;4;Yes;111.38;
CUS103535;Male;No;Yes;No;36;Yes;No phone service;No;No;Yes;No;No;Yes;Yes;One year;Yes;Bank transfer (automatic);63.37;2579.84;25-48 Months;4;Yes;71.66;
CUS103536;Male;No;No;No;9;No;No phone service;No;No internet service;Yes;No;Yes;No;Yes;One year;Yes;Mailed check;67.86;755.93;0-12 Months;6;No;83.99;
CUS103537;Female;No;Yes;No;23;No;No phone service;Fiber optic;No;No internet service;Yes;No;Yes;No;Month-to-month;No;Credit card (automatic);39.12;1070.71;13-24 Months;2;No;46.55;
CUS103538;Male;No;No;No;1;Yes;Yes;DSL;No internet service;Yes;No internet service;No internet service;Yes;No;Month-to-month;No;Electronic check;70.4;404.47;0-12 Months;4;Yes;404.47;
CUS103539;Male;Yes;No;No;20;No;Yes;Fiber optic;Yes;No;Yes;No;Yes;No internet service;Month-to-month;No;Credit card (automatic);106.08;2082.17;13-24 Months;1;No;104.11;
CUS103540;Male;No;No;No;4;No;No;Fiber optic;Yes;Yes;No;No;Yes;Yes;Two year;No;Electronic check;113.3;317.69;0-12 Months;3;Yes;79.42;
CUS103541;Male;Yes;No;Yes;21;Yes;No phone service;DSL;No internet service;No;Yes;Yes;Yes;No internet service;Two year;No;Bank transfer (automatic);31.01;596.58;13-24 Months;0;No;28.41;
CUS103542;Female;Yes;No;Yes;31;No;No;No;No internet service;Yes;No;No;No internet service;No internet service;One year;No;Credit card (automatic);92.71;3052.97;25-48 Months;4;No;98.48;
CUS103543;Male;Yes;Yes;No;68;No;No phone service;No;No;Yes;No;No internet service;No internet service;No internet service;One year;No;Mailed check;26.68;1902.92;49-72 Months;6;Yes;27.98;
CUS103544;Female;Yes;Yes;No;17;No;No phone service;No;No;No internet service;No;Yes;No internet service;No;Month-to-month;No;Mailed check;117.16;1766.32;13-24 Months;5;Yes;103.9;
CUS103545;Female;No;No;No;31;Yes;Yes;DSL;Yes;Yes;No internet service;No;No internet service;No internet service;Two year;No;Bank transfer (automatic);21.39;549.15;25-48 Months;0;Yes;17.71;
CUS103546;Male;No;No;No;51;Yes;No;Fiber optic;Yes;No internet service;No internet service;Yes;No internet service;Yes;Two year;Yes;Credit card (automatic);18.95;828.39;49-72 Months;3;Yes;16.24;
CUS103547;Female;Yes;Yes;No;47;Yes;No;Fiber optic;No;Yes;No internet service;Yes;No internet service;Yes;Month-to-month;No;Credit card (automatic);65.93;2995.05;25-48 Months;4;Yes;63.72;
CUS103548;Male;Yes;Yes;No;9;No;No;No;Yes;No;No internet service;Yes;No;Yes;Two year;Yes;Credit card (automatic);71.59;932.18;0-12 Months;4;Yes;103.58;
CUS103549;Male;Yes;No;No;12;No;Yes;Fiber optic;Yes;No internet service;No;No internet service;No internet service;No internet service;Two year;Yes;Credit card (automatic);59.68;1031.58;0-12 Months;2;Yes;85.96;
CUS103550;Male;No;Yes;No;26;No;No phone service;Fiber optic;No internet service;No internet service;No;No;No internet service;No;Month-to-month;Yes;Electronic check;27.31;521.01;25-48 Months;0;Yes;20.04;
CUS103551;Male;No;Yes;Yes;69;Yes;No;Fiber optic;No internet service;Yes;Yes;No internet service;Yes;No internet service;Month-to-month;No;Mailed check;31.54;2226.87;49-72 Months;3;Yes;32.27;
CUS103552;Male;No;Yes;Yes;41;No;No phone service;No;No internet service;Yes;No internet service;Yes;Yes;No internet service;Two year;Yes;Credit card (automatic);89.23;3878.33;25-48 Months;0;No;94.59;
CUS103553;Male;No;No;Yes;26;Yes;No phone service;Fiber optic;Yes;No;Yes;No internet service;No internet service;No internet service;Two year;Yes;Mailed check;25.86;784.8;25-48 Months;0;Yes;30.18;
CUS103554;Male;Yes;Yes;Yes;38;No;Yes;No;Yes;Yes;Yes;Yes;No;Yes;One year;Yes;Electronic check;91.27;3959.51;25-48 Months;0;Yes;104.2;
CUS103555;Female;Yes;Yes;Yes;70;No;No;DSL;No;No internet service;No internet service;Yes;No internet service;Yes;Month-to-month;No;Credit card (automatic);96.58;7025.71;49-72 Months;1;Yes;100.37;
CUS103556;Female;Yes;No;Yes;18;No;No;Fiber optic;Yes;No;No internet service;Yes;No internet service;No internet service;Two year;No;Mailed check;77.62;1488.71;13-24 Months;4;Yes;82.71;
CUS103557;Female;Yes;Yes;Yes;40;No;Yes;Fiber optic;No;Yes;No;No;No internet service;No internet service;One year;Yes;Credit card (automatic);66.97;2763.15;25-48 Months;4;Yes;69.08;
CUS103558;Male;Yes;No;Yes;30;Yes;No;DSL;No;Yes;No;No;No internet service;No internet service;One year;Yes;Mailed check;102.53;3190.53;25-48 Months;3;No;106.35;
CUS103559;Female;No;No;Yes;27;No;No phone service;Fiber optic;Yes;No internet service;No;No internet service;Yes;No internet service;Month-to-month;No;Electronic check;44.43;1072.33;25-48 Months;6;Yes;39.72;
CUS103560;Female;Yes;No;Yes;68;No;No phone service;DSL;Yes;No internet service;No internet service;No internet service;No internet service;Yes;One year;Yes;Electronic check;63.59;4371.03;49-72 Months;2;Yes;64.28;
CUS103561;Female;Yes;Yes;Yes;53;No;No phone service;No;No internet service;Yes;Yes;No internet service;No internet service;Yes;Two year;Yes;Credit card (automatic);79.47;4334.94;49-72 Months;3;Yes;81.79;
CUS103562;Female;No;No;No;71;Yes;Yes;DSL;No;No;No;Yes;No;No internet service;Month-to-month;No;Bank transfer (automatic);46.99;3298.52;49-72 Months;2;No;46.46;
CUS103563;Male;Yes;No;No;15;No;Yes;Fiber optic;No;Yes;No internet service;No;No internet service;Yes;Two year;No;Credit card (automatic);84.41;1420.69;13-24 Months;0;Yes;94.71;
CUS103564;Male;No;No;Yes;42;No;No phone service;Fiber optic;No internet service;Yes;No;No internet service;No;No internet service;Month-to-month;No;Bank transfer (automatic);60.14;2513.12;25-48 Months;4;No;59.84;
CUS103565;Male;No;No;No;44;No;No;No;No;No internet service;Yes;No;Yes;No internet service;Month-to-month;No;Bank transfer (automatic);44.11;1850.47;25-48 Months;0;Yes;42.06;
CUS103566;Female;Yes;No;Yes;11;Yes;No phone service;No;No;No;Yes;No internet service;No internet service;Yes;Month-to-month;Yes;Electronic check;103.31;1148.25;0-12 Months;4;Yes;104.39;
CUS103567;Female;Yes;No;No;57;Yes;Yes;No;Yes;No;No;No internet service;Yes;No internet service;One year;No;Electronic check;25.16;1034.0;49-72 Months;3;Yes;18.14;
CUS103568;Female;Yes;No;No;48;No;No phone service;Fiber optic;No;No internet service;No;No internet service;Yes;No;Month-to-month;Yes;Credit card (automatic);80.86;3932.0;25-48 Months;3;Yes;81.92;
CUS103569;Female;No;Yes;Yes;56;Yes;No phone service;Fiber optic;No;Yes;No internet service;No;No;Yes;One year;Yes;Mailed check;67.05;3582.68;49-72 Months;6;Yes;63.98;
CUS103570;Male;No;No;Yes;66;Yes;No phone service;DSL;No;No;No;No;No;No internet service;One year;Yes;Bank transfer (automatic);65.53;4625.53;49-72 Months;3;No;70.08;
