"customerID";"gender";"SeniorCitizen";"Partner";"Dependents";"tenure";"PhoneService";"MultipleLines";"InternetService";"OnlineSecurity";"OnlineBackup";"DeviceProtection";"TechSupport";"StreamingTV";"StreamingMovies";"Contract";"PaperlessBilling";"PaymentMethod";"MonthlyCharges";"TotalCharges";"Churn";"TenureMonthsBinned";"TotalServiceAddons";"HasPaperlessElectronicPayment";"AverageMonthlyChargePerTenure"
"3873-WOSBC";"Male";"No";"Yes";"No";67;"Yes";"Yes";"No";"No internet service";"No internet service";"No internet service";"No internet service";"No internet service";"No internet service";"Two year";"No";"Credit card (automatic)";25.6;1784.9;"No";"49-72 Months";0;"No";26.640299
"3874-EQOEP";"Male";"No";"No";"No";7;"Yes";"Yes";"Fiber optic";"No";"No";"No";"No";"Yes";"Yes";"Month-to-month";"No";"Mailed check";95.0;655.5;"Yes";"0-12 Months";2;"No";93.642857
"3877-JRJIP";"Male";"No";"No";"No";1;"Yes";"Yes";"DSL";"No";"No";"No";"No";"Yes";"No";"Month-to-month";"Yes";"Electronic check";59.85;59.85;"Yes";"0-12 Months";1;"Yes";59.85
"3878-AVSOQ";"Female";"Yes";"No";"No";1;"Yes";"No";"Fiber optic";"No";"No";"No";"No";"No";"No";"Month-to-month";"Yes";"Electronic check";71.25;71.25;"No";"0-12 Months";0;"Yes";71.25
"3882-IYOIJ";"Female";"No";"Yes";"Yes";60;"Yes";"Yes";"Fiber optic";"Yes";"Yes";"Yes";"Yes";"Yes";"Yes";"Two year";"No";"Credit card (automatic)";115.25;6758.45;"No";"49-72 Months";6;"No";112.640833
"3884-HCSWG";"Female";"No";"No";"No";17;"Yes";"No";"Fiber optic";"No";"No";"No";"No";"No";"No";"Month-to-month";"Yes";"Electronic check";70.0;1144.5;"Yes";"13-24 Months";0;"Yes";67.323529
"3884-UEBXB";"Female";"No";"Yes";"Yes";67;"No";"No phone service";"DSL";"Yes";"Yes";"No";"No";"No";"No";"Two year";"No";"Bank transfer (automatic)";36.15;2434.45;"No";"49-72 Months";2;"No";36.335075
"3886-CERTZ";"Female";"No";"Yes";"No";72;"Yes";"Yes";"Fiber optic";"No";"Yes";"Yes";"Yes";"Yes";"Yes";"One year";"Yes";"Electronic check";109.25;8109.8;"Yes";"49-72 Months";5;"Yes";112.636111
"3887-PBQAO";"Female";"No";"Yes";"Yes";45;"Yes";"Yes";"No";"No internet service";"No internet service";"No internet service";"No internet service";"No internet service";"No internet service";"One year";"Yes";"Credit card (automatic)";25.9;1216.6;"No";"25-48 Months";0;"No";27.035556
"3889-VWBID";"Male";"No";"Yes";"Yes";68;"Yes";"No";"DSL";"Yes";"Yes";"No";"Yes";"Yes";"Yes";"Two year";"No";"Bank transfer (automatic)";82.85;5776.45;"No";"49-72 Months";5;"No";84.947794
"3890-RTCMS";"Male";"No";"No";"No";16;"Yes";"No";"DSL";"No";"No";"No";"Yes";"No";"No";"Month-to-month";"Yes";"Mailed check";49.45;799.0;"No";"13-24 Months";1;"No";49.9375
"3891-NLXJB";"Male";"No";"No";"No";37;"No";"No phone service";"DSL";"Yes";"Yes";"No";"Yes";"No";"No";"Two year";"Yes";"Mailed check";40.55;1390.85;"No";"25-48 Months";3;"No";37.590541
"3891-PUQOD";"Female";"No";"No";"Yes";1;"Yes";"No";"DSL";"No";"No";"Yes";"No";"No";"Yes";"Month-to-month";"No";"Electronic check";59.2;59.2;"Yes";"0-12 Months";2;"No";59.2
"3892-NXAZG";"Male";"No";"Yes";"Yes";72;"Yes";"Yes";"Fiber optic";"Yes";"Yes";"Yes";"Yes";"Yes";"Yes";"Two year";"Yes";"Credit card (automatic)";114.05;8289.2;"No";"49-72 Months";6;"No";115.127778
"3893-JRNFS";"Male";"No";"No";"No";68;"No";"No phone service";"DSL";"No";"No";"Yes";"No";"No";"Yes";"Month-to-month";"Yes";"Bank transfer (automatic)";39.9;2796.35;"No";"49-72 Months";2;"No";41.122794
"3896-RCYYE";"Female";"No";"No";"No";67;"No";"No phone service";"DSL";"No";"No";"Yes";"Yes";"Yes";"Yes";"Month-to-month";"Yes";"Credit card (automatic)";53.4;3579.15;"No";"49-72 Months";4;"No";53.420149
"3896-ZVNET";"Female";"No";"Yes";"Yes";24;"Yes";"Yes";"No";"No internet service";"No internet service";"No internet service";"No internet service";"No internet service";"No internet service";"Two year";"No";"Mailed check";24.7;571.75;"No";"13-24 Months";0;"No";23.822917
"3898-BSJYF";"Female";"No";"No";"Yes";10;"Yes";"Yes";"DSL";"Yes";"No";"Yes";"Yes";"No";"Yes";"One year";"No";"Credit card (automatic)";73.55;693.3;"No";"0-12 Months";4;"No";69.33
"3898-GUYTS";"Female";"Yes";"No";"No";45;"Yes";"Yes";"Fiber optic";"Yes";"Yes";"No";"Yes";"Yes";"No";"Month-to-month";"Yes";"Electronic check";97.05;4385.05;"No";"25-48 Months";4;"Yes";97.445556
"3900-AQPHZ";"Female";"No";"No";"No";1;"Yes";"No";"No";"No internet service";"No internet service";"No internet service";"No internet service";"No internet service";"No internet service";"Month-to-month";"No";"Mailed check";19.9;19.9;"Yes";"0-12 Months";0;"No";19.9
"3902-FOIGH";"Male";"Yes";"Yes";"No";12;"Yes";"Yes";"Fiber optic";"No";"Yes";"No";"No";"Yes";"Yes";"Month-to-month";"Yes";"Electronic check";101.35;1218.55;"Yes";"0-12 Months";3;"Yes";101.545833
"3902-MIVLE";"Male";"No";"Yes";"Yes";63;"Yes";"Yes";"DSL";"Yes";"No";"Yes";"Yes";"No";"Yes";"Two year";"No";"Mailed check";75.7;4676.7;"No";"49-72 Months";4;"No";74.233333
"3904-UKFRE";"Male";"No";"No";"No";4;"Yes";"Yes";"Fiber optic";"Yes";"No";"No";"No";"No";"No";"Month-to-month";"Yes";"Electronic check";80.1;336.15;"No";"0-12 Months";1;"Yes";84.0375
"3908-BLSYF";"Female";"No";"No";"No";6;"Yes";"No";"Fiber optic";"No";"No";"Yes";"No";"No";"Yes";"Month-to-month";"No";"Electronic check";83.9;497.55;"Yes";"0-12 Months";2;"No";82.925
"3908-MKIMJ";"Male";"Yes";"Yes";"No";68;"No";"No phone service";"DSL";"Yes";"Yes";"Yes";"No";"No";"No";"Two year";"Yes";"Electronic check";41.95;2965.75;"No";"49-72 Months";3;"Yes";43.613971
"3910-MRQOY";"Female";"No";"Yes";"No";72;"Yes";"No";"No";"No internet service";"No internet service";"No internet service";"No internet service";"No internet service";"No internet service";"Two year";"No";"Bank transfer (automatic)";19.4;1496.45;"No";"49-72 Months";0;"No";20.784028
"3911-RSNHI";"Female";"No";"Yes";"No";71;"No";"No phone service";"DSL";"No";"Yes";"Yes";"Yes";"Yes";"Yes";"Two year";"Yes";"Credit card (automatic)";61.4;4310.35;"No";"49-72 Months";5;"No";60.709155
"3913-FCUUW";"Female";"No";"Yes";"Yes";72;"Yes";"Yes";"DSL";"Yes";"Yes";"Yes";"Yes";"No";"No";"Two year";"Yes";"Bank transfer (automatic)";70.45;5165.7;"No";"49-72 Months";4;"No";71.745833
"3913-RDSJZ";"Female";"No";"Yes";"No";64;"Yes";"Yes";"No";"No internet service";"No internet service";"No internet service";"No internet service";"No internet service";"No internet service";"Two year";"No";"Mailed check";25.55;1714.95;"No";"49-72 Months";0;"No";26.796094
"3914-FDRHP";"Male";"No";"No";"No";9;"Yes";"No";"Fiber optic";"No";"No";"No";"Yes";"Yes";"No";"Month-to-month";"No";"Electronic check";86.25;770.5;"No";"0-12 Months";2;"No";85.611111
"3915-ODIYG";"Male";"Yes";"No";"No";60;"Yes";"Yes";"DSL";"Yes";"Yes";"No";"No";"No";"Yes";"One year";"Yes";"Electronic check";71.75;4374.55;"No";"49-72 Months";3;"Yes";72.909167
"3916-NRPAP";"Male";"No";"No";"No";3;"Yes";"No";"Fiber optic";"No";"No";"Yes";"No";"No";"Yes";"Month-to-month";"No";"Credit card (automatic)";85.7;256.75;"No";"0-12 Months";2;"No";85.583333
"3920-HIHMQ";"Female";"No";"No";"Yes";26;"Yes";"Yes";"DSL";"No";"No";"No";"No";"No";"No";"Month-to-month";"Yes";"Mailed check";49.5;1265.65;"No";"25-48 Months";0;"No";48.678846
"3923-CSIHK";"Female";"Yes";"Yes";"No";50;"Yes";"No";"Fiber optic";"No";"No";"No";"No";"No";"No";"Month-to-month";"Yes";"Electronic check";71.05;3444.85;"Yes";"49-72 Months";0;"Yes";68.897
"3926-CUQZX";"Male";"No";"No";"No";1;"Yes";"No";"DSL";"No";"No";"No";"No";"No";"No";"Month-to-month";"Yes";"Bank transfer (automatic)";45.1;45.1;"Yes";"0-12 Months";0;"No";45.1
"3926-YZVVX";"Female";"No";"No";"No";41;"Yes";"No";"DSL";"No";"No";"No";"Yes";"No";"No";"One year";"No";"Bank transfer (automatic)";50.05;2029.05;"No";"25-48 Months";1;"No";49.489024
"3927-NLNRY";"Male";"No";"Yes";"No";53;"Yes";"No";"Fiber optic";"No";"Yes";"No";"No";"Yes";"Yes";"One year";"Yes";"Bank transfer (automatic)";94.25;4867.95;"Yes";"49-72 Months";3;"No";91.848113
"3930-ZGWVE";"Male";"No";"No";"No";1;"Yes";"No";"No";"No internet service";"No internet service";"No internet service";"No internet service";"No internet service";"No internet service";"Month-to-month";"No";"Mailed check";19.75;19.75;"No";"0-12 Months";0;"No";19.75
"3932-CMDTD";"Female";"No";"No";"No";4;"Yes";"No";"Fiber optic";"No";"Yes";"Yes";"Yes";"Yes";"Yes";"One year";"Yes";"Electronic check";105.65;443.9;"Yes";"0-12 Months";5;"Yes";110.975
"3932-IJWDZ";"Male";"No";"No";"No";45;"Yes";"Yes";"Fiber optic";"No";"No";"Yes";"Yes";"Yes";"Yes";"Month-to-month";"Yes";"Bank transfer (automatic)";103.65;4747.85;"No";"25-48 Months";4;"No";105.507778
"3933-DQPWX";"Female";"No";"No";"No";50;"No";"No phone service";"DSL";"No";"Yes";"Yes";"Yes";"No";"No";"Two year";"No";"Credit card (automatic)";39.7;1932.75;"No";"49-72 Months";3;"No";38.655
"3934-HXCFZ";"Male";"No";"Yes";"No";23;"Yes";"Yes";"Fiber optic";"Yes";"Yes";"Yes";"No";"Yes";"No";"Month-to-month";"Yes";"Electronic check";99.25;2186.4;"Yes";"13-24 Months";4;"Yes";95.06087
"3935-TBRZZ";"Male";"No";"Yes";"Yes";44;"Yes";"Yes";"No";"No internet service";"No internet service";"No internet service";"No internet service";"No internet service";"No internet service";"One year";"No";"Mailed check";25.7;1110.5;"No";"25-48 Months";0;"No";25.238636
"3936-QQFLL";"Male";"No";"No";"No";2;"Yes";"No";"No";"No internet service";"No internet service";"No internet service";"No internet service";"No internet service";"No internet service";"Month-to-month";"No";"Mailed check";19.75;39.3;"No";"0-12 Months";0;"No";19.65
"3938-YFPXD";"Male";"No";"No";"No";72;"Yes";"Yes";"DSL";"Yes";"No";"Yes";"Yes";"Yes";"Yes";"Two year";"No";"Credit card (automatic)";84.3;5997.1;"No";"49-72 Months";5;"No";83.293056
"3941-XTSKM";"Male";"No";"Yes";"Yes";42;"No";"No phone service";"DSL";"No";"Yes";"Yes";"No";"No";"Yes";"One year";"Yes";"Credit card (automatic)";45.1;2049.05;"No";"25-48 Months";3;"No";48.786905
"3943-KDREE";"Female";"No";"No";"No";26;"Yes";"Yes";"Fiber optic";"No";"No";"No";"No";"No";"No";"Month-to-month";"Yes";"Bank transfer (automatic)";74.95;1834.95;"Yes";"25-48 Months";0;"No";70.575
"3945-GFWQL";"Female";"No";"No";"Yes";12;"Yes";"No";"DSL";"No";"No";"No";"No";"No";"No";"Month-to-month";"Yes";"Electronic check";44.55;480.6;"Yes";"0-12 Months";0;"Yes";40.05
"3946-JEWRQ";"Male";"No";"Yes";"No";47;"Yes";"Yes";"Fiber optic";"No";"No";"No";"No";"Yes";"Yes";"One year";"Yes";"Credit card (automatic)";95.2;4563.0;"No";"25-48 Months";2;"No";97.085106
"3946-MHCZW";"Male";"No";"No";"No";1;"Yes";"No";"DSL";"No";"No";"Yes";"No";"No";"No";"Month-to-month";"No";"Mailed check";50.9;50.9;"Yes";"0-12 Months";1;"No";50.9
"3948-FVVRP";"Male";"No";"Yes";"Yes";9;"Yes";"No";"DSL";"No";"Yes";"No";"Yes";"No";"No";"Month-to-month";"No";"Mailed check";54.8;452.8;"No";"0-12 Months";2;"No";50.311111
"3948-KXDUF";"Male";"No";"No";"No";66;"Yes";"Yes";"DSL";"Yes";"Yes";"Yes";"Yes";"No";"No";"Two year";"No";"Bank transfer (automatic)";68.75;4447.55;"No";"49-72 Months";4;"No";67.387121
"3948-XHGNA";"Male";"No";"No";"No";24;"Yes";"No";"DSL";"Yes";"No";"No";"No";"No";"No";"Month-to-month";"Yes";"Bank transfer (automatic)";49.55;1210.4;"Yes";"13-24 Months";1;"No";50.433333
"3950-VPYJB";"Male";"No";"Yes";"Yes";57;"Yes";"No";"DSL";"Yes";"Yes";"No";"Yes";"No";"No";"One year";"No";"Mailed check";59.6;3509.4;"No";"49-72 Months";3;"No";61.568421
"3951-NJCVI";"Female";"Yes";"Yes";"No";42;"Yes";"Yes";"Fiber optic";"No";"No";"No";"No";"Yes";"Yes";"Month-to-month";"Yes";"Electronic check";95.05;3944.5;"No";"25-48 Months";2;"Yes";93.916667
"3955-JBZZM";"Male";"No";"No";"No";20;"Yes";"No";"Fiber optic";"No";"No";"No";"No";"Yes";"No";"Month-to-month";"No";"Electronic check";78.8;1641.3;"No";"13-24 Months";1;"No";82.065
"3956-CJUST";"Female";"Yes";"No";"No";23;"Yes";"No";"Fiber optic";"Yes";"No";"No";"No";"No";"No";"Month-to-month";"Yes";"Bank transfer (automatic)";75.4;1643.55;"No";"13-24 Months";1;"No";71.458696
"3956-MGXOG";"Female";"No";"No";"No";28;"Yes";"No";"Fiber optic";"No";"No";"No";"No";"No";"Yes";"Month-to-month";"Yes";"Electronic check";80.6;2244.95;"No";"25-48 Months";1;"Yes";80.176786
"3957-HHLMR";"Female";"No";"Yes";"Yes";70;"Yes";"Yes";"DSL";"Yes";"No";"No";"No";"No";"Yes";"One year";"No";"Bank transfer (automatic)";65.2;4543.15;"No";"49-72 Months";2;"No";64.902143
"3957-LXOLK";"Female";"Yes";"No";"No";28;"Yes";"Yes";"Fiber optic";"No";"Yes";"Yes";"No";"Yes";"Yes";"Month-to-month";"Yes";"Electronic check";106.15;3152.5;"Yes";"25-48 Months";4;"Yes";112.589286
"3957-SQXML";"Female";"No";"Yes";"Yes";34;"Yes";"Yes";"No";"No internet service";"No internet service";"No internet service";"No internet service";"No internet service";"No internet service";"Two year";"No";"Credit card (automatic)";24.95;894.3;"No";"25-48 Months";0;"No";26.302941
"3961-SXAXY";"Male";"No";"No";"No";1;"Yes";"No";"DSL";"No";"No";"No";"No";"No";"No";"Month-to-month";"Yes";"Bank transfer (automatic)";44.05;44.05;"No";"0-12 Months";0;"No";44.05
"3963-RYFNS";"Female";"No";"No";"No";72;"Yes";"Yes";"Fiber optic";"Yes";"Yes";"Yes";"Yes";"Yes";"Yes";"Two year";"Yes";"Bank transfer (automatic)";116.45;8013.55;"No";"49-72 Months";6;"No";111.299306
"3966-HRMZA";"Female";"Yes";"No";"No";3;"Yes";"No";"Fiber optic";"No";"No";"Yes";"No";"No";"No";"Month-to-month";"No";"Mailed check";75.05;202.9;"No";"0-12 Months";1;"No";67.633333
"3967-KXAPS";"Male";"No";"Yes";"No";72;"Yes";"Yes";"DSL";"Yes";"Yes";"Yes";"Yes";"Yes";"Yes";"Two year";"No";"Credit card (automatic)";92.3;6719.9;"No";"49-72 Months";6;"No";93.331944
"3967-VQOGC";"Female";"No";"Yes";"Yes";67;"Yes";"Yes";"No";"No internet service";"No internet service";"No internet service";"No internet service";"No internet service";"No internet service";"Two year";"Yes";"Mailed check";24.9;1680.25;"No";"49-72 Months";0;"No";25.078358
"3969-GYXEL";"Female";"No";"No";"No";11;"Yes";"No";"Fiber optic";"Yes";"No";"No";"No";"No";"No";"Month-to-month";"No";"Electronic check";76.4;838.7;"No";"0-12 Months";1;"No";76.245455
"3969-JQABI";"Female";"No";"Yes";"No";58;"Yes";"No";"DSL";"Yes";"Yes";"No";"No";"Yes";"No";"Month-to-month";"Yes";"Credit card (automatic)";65.25;3791.6;"No";"49-72 Months";3;"No";65.372414
"3970-XGJDU";"Female";"No";"No";"No";62;"Yes";"No";"No";"No internet service";"No internet service";"No internet service";"No internet service";"No internet service";"No internet service";"Two year";"Yes";"Credit card (automatic)";19.2;1123.65;"No";"49-72 Months";0;"No";18.123387
"3973-SKMLN";"Male";"No";"No";"No";71;"Yes";"No";"No";"No internet service";"No internet service";"No internet service";"No internet service";"No internet service";"No internet service";"Two year";"Yes";"Credit card (automatic)";19.9;1355.1;"No";"49-72 Months";0;"No";19.085915
"3976-BWUCK";"Female";"No";"Yes";"No";30;"Yes";"Yes";"Fiber optic";"No";"Yes";"No";"Yes";"Yes";"No";"Month-to-month";"Yes";"Credit card (automatic)";94.1;2804.45;"Yes";"25-48 Months";3;"No";93.481667
"3976-HXHCE";"Male";"No";"No";"No";72;"Yes";"No";"No";"No internet service";"No internet service";"No internet service";"No internet service";"No internet service";"No internet service";"Two year";"No";"Bank transfer (automatic)";19.3;1414.8;"No";"49-72 Months";0;"No";19.65
"3976-NLDEZ";"Male";"No";"No";"No";1;"Yes";"No";"No";"No internet service";"No internet service";"No internet service";"No internet service";"No internet service";"No internet service";"Month-to-month";"No";"Mailed check";20.6;20.6;"No";"0-12 Months";0;"No";20.6
"3977-QCRSL";"Female";"No";"No";"No";5;"Yes";"No";"No";"No internet service";"No internet service";"No internet service";"No internet service";"No internet service";"No internet service";"Month-to-month";"No";"Mailed check";20.15;117.95;"No";"0-12 Months";0;"No";23.59
"3978-YNKDD";"Male";"No";"No";"Yes";19;"Yes";"No";"No";"No internet service";"No internet service";"No internet service";"No internet service";"No internet service";"No internet service";"Two year";"No";"Credit card (automatic)";20.85;467.5;"No";"13-24 Months";0;"No";24.605263
"3981-QSVQI";"Male";"No";"No";"No";8;"Yes";"No";"No";"No internet service";"No internet service";"No internet service";"No internet service";"No internet service";"No internet service";"Month-to-month";"Yes";"Bank transfer (automatic)";19.7;168.9;"No";"0-12 Months";0;"No";21.1125
"3982-DQLUS";"Male";"Yes";"Yes";"Yes";65;"Yes";"Yes";"Fiber optic";"Yes";"Yes";"No";"No";"No";"No";"Month-to-month";"Yes";"Electronic check";85.75;5688.45;"No";"49-72 Months";2;"Yes";87.514615
"3982-JGSFD";"Male";"No";"No";"No";36;"Yes";"No";"No";"No internet service";"No internet service";"No internet service";"No internet service";"No internet service";"No internet service";"One year";"Yes";"Credit card (automatic)";20.35;695.85;"No";"25-48 Months";0;"No";19.329167
"3982-XWFZQ";"Female";"No";"Yes";"No";42;"Yes";"Yes";"DSL";"No";"No";"No";"No";"No";"No";"Month-to-month";"Yes";"Electronic check";50.25;2203.65;"Yes";"25-48 Months";0;"Yes";52.467857
"3985-HOYPM";"Male";"No";"No";"No";26;"Yes";"No";"No";"No internet service";"No internet service";"No internet service";"No internet service";"No internet service";"No internet service";"One year";"No";"Mailed check";19.4;525.55;"No";"25-48 Months";0;"No";20.213462
"3987-KQDDU";"Male";"No";"No";"No";9;"Yes";"No";"Fiber optic";"Yes";"No";"No";"No";"No";"No";"Month-to-month";"No";"Electronic check";75.6;661.55;"No";"0-12 Months";1;"No";73.505556
"3988-RQIXO";"Female";"Yes";"No";"No";1;"Yes";"No";"Fiber optic";"No";"No";"No";"No";"Yes";"Yes";"Month-to-month";"Yes";"Electronic check";91.3;91.3;"Yes";"0-12 Months";2;"Yes";91.3
"3990-QYKBE";"Male";"Yes";"Yes";"No";37;"Yes";"Yes";"Fiber optic";"No";"No";"No";"No";"Yes";"Yes";"Month-to-month";"Yes";"Electronic check";92.5;3473.4;"Yes";"25-48 Months";2;"Yes";93.875676
"3992-YWPKO";"Female";"No";"No";"No";6;"Yes";"Yes";"Fiber optic";"No";"Yes";"Yes";"Yes";"Yes";"Yes";"Month-to-month";"Yes";"Credit card (automatic)";109.9;669.45;"Yes";"0-12 Months";5;"No";111.575
"3995-WFCSM";"Female";"No";"No";"No";2;"Yes";"No";"DSL";"No";"No";"Yes";"No";"No";"Yes";"Month-to-month";"No";"Electronic check";60.85;111.4;"No";"0-12 Months";2;"No";55.7
"3996-ZNWYK";"Male";"Yes";"Yes";"Yes";71;"Yes";"No";"No";"No internet service";"No internet service";"No internet service";"No internet service";"No internet service";"No internet service";"Two year";"No";"Credit card (automatic)";19.8;1388.45;"No";"49-72 Months";0;"No";19.555634
"3999-QGRJH";"Male";"Yes";"No";"No";8;"Yes";"No";"Fiber optic";"No";"No";"No";"No";"No";"No";"Month-to-month";"Yes";"Electronic check";69.7;560.85;"Yes";"0-12 Months";0;"Yes";70.10625
"3999-WRNGR";"Female";"No";"Yes";"Yes";60;"No";"No phone service";"DSL";"No";"Yes";"No";"No";"Yes";"Yes";"Month-to-month";"Yes";"Electronic check";49.75;3069.45;"No";"49-72 Months";3;"Yes";51.1575
"4000-VGMQP";"Male";"No";"Yes";"Yes";38;"Yes";"Yes";"DSL";"No";"Yes";"Yes";"No";"Yes";"Yes";"One year";"No";"Credit card (automatic)";78.95;2862.55;"No";"25-48 Months";4;"No";75.330263
"4001-TSBTV";"Female";"No";"Yes";"Yes";58;"Yes";"No";"Fiber optic";"No";"Yes";"Yes";"No";"Yes";"No";"Month-to-month";"Yes";"Electronic check";91.55;5511.65;"No";"49-72 Months";3;"Yes";95.028448
"4002-BQWPQ";"Male";"No";"No";"No";25;"Yes";"Yes";"DSL";"Yes";"Yes";"Yes";"Yes";"No";"Yes";"Month-to-month";"No";"Bank transfer (automatic)";81.75;2028.8;"No";"25-48 Months";5;"No";81.152
"4003-FUSHP";"Male";"No";"No";"No";19;"Yes";"No";"DSL";"No";"No";"No";"Yes";"Yes";"No";"Month-to-month";"Yes";"Credit card (automatic)";61.55;1093.2;"No";"13-24 Months";2;"No";57.536842
"4003-OCTMP";"Female";"No";"Yes";"No";31;"Yes";"No";"DSL";"Yes";"No";"No";"Yes";"No";"Yes";"One year";"Yes";"Electronic check";64.0;1910.75;"No";"25-48 Months";3;"Yes";61.637097
"4006-HKYHO";"Male";"No";"No";"No";63;"Yes";"No";"DSL";"Yes";"Yes";"Yes";"Yes";"Yes";"Yes";"Two year";"Yes";"Bank transfer (automatic)";86.7;5309.5;"No";"49-72 Months";6;"No";84.277778
"4007-NHVHI";"Female";"Yes";"No";"No";56;"Yes";"Yes";"Fiber optic";"Yes";"Yes";"No";"No";"No";"Yes";"Month-to-month";"Yes";"Electronic check";96.85;5219.65;"No";"49-72 Months";3;"Yes";93.208036
"4009-ALQFH";"Female";"No";"No";"No";25;"Yes";"No";"Fiber optic";"No";"Yes";"Yes";"No";"Yes";"Yes";"Month-to-month";"Yes";"Electronic check";99.5;2369.05;"Yes";"25-48 Months";4;"Yes";94.762
"4010-YLMVT";"Female";"No";"No";"No";56;"Yes";"Yes";"Fiber optic";"Yes";"Yes";"No";"No";"Yes";"Yes";"Month-to-month";"Yes";"Credit card (automatic)";106.6;5893.95;"No";"49-72 Months";4;"No";105.249107
"4011-ARPHK";"Male";"No";"No";"No";27;"Yes";"No";"DSL";"Yes";"No";"No";"No";"No";"No";"Month-to-month";"No";"Mailed check";50.35;1411.35;"No";"25-48 Months";1;"No";52.272222
"4012-YCFAI";"Male";"No";"Yes";"No";60;"Yes";"No";"DSL";"Yes";"Yes";"No";"Yes";"No";"No";"Two year";"Yes";"Mailed check";61.35;3766.2;"No";"49-72 Months";3;"No";62.77
"4012-ZTHBR";"Female";"No";"Yes";"Yes";21;"Yes";"No";"DSL";"No";"No";"No";"No";"No";"No";"Month-to-month";"Yes";"Electronic check";44.95;926.25;"No";"13-24 Months";0;"Yes";44.107143
"4013-GUXND";"Male";"No";"No";"No";1;"Yes";"No";"No";"No internet service";"No internet service";"No internet service";"No internet service";"No internet service";"No internet service";"Month-to-month";"No";"Mailed check";20.8;20.8;"No";"0-12 Months";0;"No";20.8
